8689	194	1
10882	26	1
12086	71	0
7867	194	1
12870	5	1
3909	73	1
3221	43	1
12766	214	1
12768	124	1
5476	205	1
10435	194	0
391	85	1
12860	194	0
13203	2	0
12545	56	1
13198	85	1
2590	207	1
6708	203	0
5090	170	1
12726	80	1
9398	57	1
7029	85	1
8280	194	1
11084	168	1
5388	161	1
13007	175	1
12519	82	1
13095	194	1
13030	72	0
13157	122	1
7578	168	1
9307	133	1
12519	202	1
11682	202	1
9130	149	1
12365	107	0
12294	5	1
13198	81	1
5153	73	1
383	85	1
5592	196	1
13033	136	1
12528	56	1
8478	194	0
11969	167	1
13017	172	1
9244	85	1
11876	82	1
11031	202	1
7116	207	0
11695	85	1
13146	22	1
13178	22	1
5969	133	1
12305	2	1
9583	66	1
12649	181	1
11172	200	1
12410	136	1
10617	51	1
5481	205	1
10382	3	1
7082	168	1
11412	202	1
5012	77	1
11539	2	1
4906	77	1
8948	194	1
4761	92	1
11709	202	1
12698	204	1
8288	194	1
12995	60	1
9148	133	1
3707	73	1
12941	38	1
10061	54	1
11187	202	1
6414	75	1
7163	55	1
6817	42	1
11335	202	1
12997	176	0
3335	145	1
12318	2	1
12623	134	1
9061	194	1
2728	184	1
4049	73	1
11478	197	1
11533	212	1
13083	73	1
12657	87	1
9008	184	1
9191	121	1
10769	83	1
10909	202	1
9323	197	1
7000	168	0
13119	22	1
2970	85	1
12625	167	1
8397	200	1
3692	73	1
10739	87	1
577	85	1
1064	87	1
8698	16	1
11755	212	1
259	16	1
11177	73	1
3690	124	1
8377	194	1
2886	207	1
12154	116	1
9971	3	1
333	16	1
7259	168	1
7492	168	1
13153	164	1
2755	207	1
10997	202	1
5206	175	1
3174	153	1
9854	50	1
11615	186	1
8072	194	0
11876	200	1
12066	112	1
12663	147	1
9779	93	1
7125	85	0
1185	87	1
1276	93	1
12318	214	1
4913	200	1
12437	73	1
740	85	1
13040	172	1
3930	73	1
7146	168	1
8437	156	1
5932	200	1
13217	73	1
13101	22	1
4050	73	1
12292	104	1
6564	55	1
11021	202	1
895	85	1
12605	212	1
7842	194	1
7807	194	1
13238	71	0
11207	133	1
7297	168	1
6685	55	1
12214	116	1
11398	202	1
12792	77	0
12175	149	1
12698	28	1
2547	171	1
2693	207	1
8936	168	1
11719	212	1
12024	66	1
8571	194	0
9267	121	1
424	85	1
8126	194	1
13040	94	1
12013	70	1
13065	133	1
4540	200	1
11807	55	1
12028	70	0
7921	194	1
559	85	1
12995	93	1
5482	205	1
6771	25	1
7572	168	1
3936	73	1
11366	202	1
10405	2	1
8418	194	0
976	87	1
8044	194	0
10001	29	1
2349	57	1
10234	83	1
11799	133	1
8616	194	1
9224	121	1
7340	168	1
11181	202	1
2776	207	1
10263	83	1
3294	145	1
9165	149	1
12244	86	1
8995	194	1
90	156	1
7794	194	0
5655	74	1
2968	172	1
13126	38	1
11506	178	1
7847	194	0
9659	66	1
12693	178	1
6918	36	1
9506	66	1
472	85	1
7320	168	1
951	87	1
10110	83	1
11775	212	0
12294	99	1
2037	146	1
12964	101	1
3506	178	1
11634	212	1
