0	65	4.306164
0	62	4.268502
0	0	3.729371
0	108	3.712708
0	184	3.548882
0	48	3.547352
0	120	3.470902
0	94	3.425524
0	112	3.327387
0	177	3.292153
2	65	4.381091
2	62	3.989137
2	0	3.725758
2	48	3.569849
2	184	3.527507
2	120	3.507695
2	112	3.421982
2	177	3.293968
2	94	3.292553
2	108	3.087378
5	65	4.265759
5	62	3.992691
5	48	3.631534
5	96	3.612881
5	0	3.592906
5	184	3.523021
5	120	3.423213
5	112	3.328624
5	47	3.327351
5	152	3.295548
15	65	4.272636
15	48	4.218418
15	184	4.120773
15	0	4.005729
15	62	3.966558
15	135	3.393502
15	47	3.170055
15	61	3.129729
15	192	3.108112
15	112	3.004140
17	65	4.320985
17	48	3.879748
17	62	3.843460
17	0	3.814416
17	184	3.802742
17	112	3.599102
17	152	3.516275
17	96	3.277197
17	135	3.212456
17	47	3.038474
18	65	4.327419
18	62	3.842046
18	184	3.799927
18	48	3.585801
18	0	3.315655
18	95	3.275090
18	152	3.217603
18	61	3.097316
18	108	3.079920
18	120	3.066717
22	65	4.331945
22	62	3.907645
22	184	3.700322
22	48	3.626399
22	0	3.475151
22	135	3.441931
22	95	3.380275
22	120	3.282340
22	108	3.110501
22	152	2.892777
26	62	4.337709
26	65	4.284083
26	48	4.175984
26	0	3.909045
26	184	3.759662
26	120	3.450869
26	95	3.443623
26	112	3.407382
26	135	3.313950
26	96	3.296503
35	65	4.290735
35	184	3.851983
35	0	3.768198
35	62	3.680962
35	48	3.637544
35	135	3.304360
35	112	3.288621
35	47	3.235495
35	96	3.133664
35	153	3.006528
38	65	4.319208
38	95	4.005722
38	0	4.001961
38	48	3.907743
38	62	3.853411
38	184	3.672855
38	120	3.511373
38	135	3.419970
38	108	3.380630
38	192	3.315556
40	65	4.283881
40	0	3.999848
40	48	3.834376
40	184	3.789610
40	62	3.716051
40	143	3.678818
40	112	3.466744
40	47	3.354174
40	120	3.312878
40	135	3.183885
43	65	4.431301
43	48	4.063601
43	62	3.991824
43	184	3.685112
43	0	3.552020
43	8	3.447861
43	120	3.416807
43	112	3.104193
43	192	2.772164
43	96	2.721848
44	48	4.354845
44	62	4.296307
44	65	4.271334
44	0	3.912163
44	184	3.765846
44	96	3.528094
44	135	3.314866
44	47	3.258735
44	108	3.241314
44	120	3.193262
47	65	4.284811
47	47	3.973099
47	0	3.936289
47	48	3.672718
47	184	3.598916
47	135	3.576282
47	62	3.556735
47	96	3.529570
47	157	3.330046
47	108	3.179703
49	65	4.402804
49	48	4.125707
49	184	3.811420
49	0	3.727742
49	62	3.632617
49	95	3.400297
49	120	3.370395
49	135	3.051083
49	112	2.988102
49	192	2.984851
54	65	4.377199
54	184	4.110452
54	62	3.668172
54	135	3.592855
54	0	3.101388
54	120	3.050134
54	48	2.865237
54	112	2.625771
54	152	2.618041
54	61	2.605313
56	65	4.301503
56	184	4.241447
56	135	4.000907
56	62	3.810995
56	48	3.284789
56	0	3.235466
56	120	3.050415
56	25	3.030614
56	34	2.948860
56	16	2.775589
58	65	4.230047
58	184	4.189029
58	135	4.129391
58	62	3.805376
58	48	3.281434
58	0	3.172334
58	16	3.060093
58	47	3.050159
58	25	3.024822
58	34	2.972784
63	65	4.210775
63	184	4.164516
63	135	4.073203
63	62	3.853021
63	25	3.694762
63	143	3.364576
63	16	3.272938
63	34	3.263621
63	0	3.244551
63	120	3.235096
68	65	4.419084
68	184	4.118376
68	62	3.631920
68	48	3.476830
68	135	3.347924
68	0	3.232066
68	120	3.217318
68	87	2.980356
68	192	2.736606
68	66	2.387756
69	65	4.334137
69	184	4.237079
69	135	4.136406
69	25	3.974248
69	34	3.755913
69	62	3.320330
69	86	3.259458
69	0	3.239013
69	120	3.077750
69	196	2.933380
73	65	4.382628
73	184	4.013869
73	62	3.848354
73	120	3.550545
73	135	3.364503
73	25	3.306735
73	0	3.256896
73	48	3.003079
73	34	2.986443
73	192	2.930410
74	65	4.424741
74	184	4.146444
74	62	3.610123
74	135	3.459295
74	87	3.289128
74	48	3.183082
74	120	3.147147
74	0	2.867450
74	34	2.808436
74	86	2.491817
76	65	4.304141
76	184	4.240732
76	135	4.028289
76	62	3.798563
76	0	3.277878
76	25	3.235629
76	120	3.095783
76	48	3.037555
76	34	2.912652
76	16	2.800093
84	65	4.370408
84	184	3.915165
84	135	3.722037
84	62	3.625583
84	120	3.446029
84	25	3.200466
84	0	3.170639
84	34	3.048603
84	196	2.698645
84	94	2.665028
